V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V39F	V40	V40F	V41	V42	V43	V44	V45	V46	V47	V48	V48F	V49	V49F	V50	V51	V51F	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V76F	V77	V77F	V78	V78F	V79	V79F	V80	V80F	V81	V81F	V82	V82F	V83	V83F	V84	V84F	V85	V85F	V86	V86F	V87	V87F	V88	V88F	V89	V89F	V90	V90F	V91	V91F	V92	V93	V93F	V94	V94F	V95	V95F	V96	V96F	V97	V97F	V98	V98F	V99	V99F	V100	V100F	V101	V101F	V102	V102F	V103	V103F	V104	V105	V105F	V106	V107	V107F	V108	V108F	V109	V110	V110F	V111	V111F	V112	V112F	V113	V113F	V114	V115	V115F	V116	V116F	V117	V117F	V118	V118F	V119	V119F	V120	V120F	V121	V121F	V122	V122F	V123	V123F	V124	V124F	V125	V125F	V126	V126F	V127S	V127	V127F	V128	V128F	V129	V130	V130F	V131	V131F	V132	V132F	V133	V133F	V134	V134F	V135	V135F	V136	V136F	V137	V137F	V138	V138F	V139	V139F	V140	V140F	V141	V141F	V142	V142F	V143	V143F	V144	V144F	V145	V145F	V146	V146F	V147	V147F	V148	V148F	V149	V149F	V150	V150F	V151	V151F	V152	V152F	V153	V154	V154F	V155	V155F	V156	V156F	V157	V157F	V158	V158F	V159	V159F	V160	V160F	V161	V161F	V162	V162F	V163	V163F	V164	V164F	V165	V165F	V166	V166F	V167	V167F	V168	V168F	V169	V169F	V170	V170F	V171	V171F	V172	V173	V173F	V174	V174F	V175	V175F	V176	V176F	V177	V177F	V178	V178F	V179	V179F	V180	V180F	V181	V181F	V182	V182F	V183	V183F	V184	V184F	V185	V185F	V186	V186F	V187	V187F	V188	V188F	V189	V189F	V190	V190F	V191	V192	V192F	V193	V193F	V194	V194F	V195	V195F	V196	V196F	V197	V198	V198F	V199	V199F	V200	V200F	V201	V201F	V202S	V202	V202F	V203	V204	V204F	V205	V205F	V206	V207	V208	V209	V210	V210S	V211	V212	V212F	V213	V214	V214F	V215	V216	V217	V218	V219	V220	V221	V222	V223	V223S	V224	V225	V226	V227	V228	V229	V230	V231	V232	V233	V233S	V234	V235
380000000071800000000	POWDER RIVER CORRECTIONAL FACILITY	 	 	 	DAKER CITY	OR	97814	3600 13TH STREET	BAKER CITY	OR	97814	999	999	9999	9999	999	999	9999	 	2	1	4	 	0	1	0	0	0	0	0	0	0	0	0	 	2	3	286	0	286	0	2003	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	269	0	0	8	259	0	258	0	0	0	1	0	0	0	259	0	227	0	20	0	8	0	3	0	1	0	0	0	0	0	0	0	 	259	0	0	0	0	0	259	0	0	0	259	0	259	0	0	0	0	0	259	0	0	0	1	14	0	2	999	0	0	0	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	259	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	72	0	1	0	0	0	2	0	72	0	3	0	6	0	3	0	39	1	2	0	7	0	5	0	0	0	0	0	9	0	4	0	 	0	0	0	0	61	0	14	0	64	1	3	1	2	1	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	70	1	3	1	38	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	41	0	0	0	164	0	1	0	0	0	0	1	0	0	0	 	0	0	2	0	0	0	0	1	1	1	1	1	FIRE FIGHTING	0	101	1	2	999	0	0	0	1	0	0	0	0	0	0	 	0	1	1	0	0	0	0	0	0	1	ANGER MANAGEMENT	0	BAKER COUNTY
380000000071900000000	SHUTTER CREEK CORRECTIONAL INSTITUTION	 	 	 	NORTH BEND	OR	97459	95200 SHUTTERS LANDING ROAD	NORTH BEND	OR	97459	999	999	9999	9999	999	999	9999	 	2	3	4	 	1	0	0	0	0	0	0	0	0	0	1	ALTERNATIVE INCARCERATION COGNITIVE	5	3	286	0	286	0	1990	1	0	0	0	0	2	100	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	229	0	25	0	249	0	222	0	27	0	0	0	0	0	249	0	216	0	16	0	9	0	5	0	3	0	0	0	0	0	0	0	 	249	0	0	0	0	0	249	0	0	0	249	0	249	0	0	0	0	0	249	0	0	0	1	17	0	2	999	0	36	0	1	0	0	1	0	0	0	0	0	 	0	0	1	0	0	0	249	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	96	0	1	0	20	0	0	0	116	0	1	0	4	0	2	0	55	0	9	0	7	0	7	0	2	1	18	1	3	0	10	0	 	0	0	0	0	71	1	46	1	92	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	96	0	1	0	60	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	64	1	0	0	121	0	2	999	0	0	0	5	0	0	0	 	0	0	1	1	0	0	0	0	1	0	0	0	 	0	57	0	2	999	0	1	0	1	0	0	0	0	0	0	 	0	1	1	0	0	0	1	1	1	1	COGNITIVE COURSES	0	COOS COUNTY
380000000072000000000	COLUMBIA RIVER CORRECTIONAL INSTITUTION	 	 	 	PORTLAND	OR	97211	9111 NE SUNDERLAND AVENUE	PORTLAND	OR	972111708	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	1	0	0	1	0	0	0	0	0	0	 	1	3	540	0	500	0	1990	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	525	0	0	0	534	0	9999	9	9999	9	999	9	99	9	534	0	401	1	101	0	22	0	5	0	5	0	0	0	0	0	0	0	 	534	1	0	0	0	0	534	0	0	0	534	0	534	0	0	0	0	0	534	0	0	0	1	18	0	2	999	0	72	0	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	522	0	1	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	126	0	0	0	0	0	0	0	126	0	0	0	11	1	7	1	59	0	19	0	5	1	5	1	2	1	0	1	10	1	8	1	 	0	0	0	0	87	1	39	1	101	0	0	0	10	0	0	0	9	0	0	0	4	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	126	0	0	0	59	0	0	0	10	1	0	0	4	0	0	0	3	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	78	1	0	0	99999	0	2	999	0	0	0	999	0	0	0	 	0	0	1	0	0	0	0	0	1	0	1	0	 	0	277	1	1	6	1	1	1	1	0	1	0	0	0	0	 	0	1	1	1	1	0	1	1	1	0	 	0	MULTNOMAH COUNTY
380000000072200000000	SNAKE RIVER CORRECTIONAL INSTITUTION	 	 	 	ONTARIO	OR	97914	777 STANTON BLVD	ONTARIO	OR	979140595	999	999	9999	9999	999	999	9999	 	2	1	3	 	1	0	0	0	0	0	0	0	0	0	0	 	1	3	2996	0	2996	0	1991	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	2922	1	0	0	2949	1	2949	0	0	0	0	0	0	0	2949	0	2322	0	259	0	274	0	64	0	29	0	0	0	0	0	1	0	UNKNOWN	2949	0	406	0	1938	0	605	0	0	0	2949	0	2949	0	0	0	0	0	2949	0	0	0	1	0	9	1	999	0	0	9	1	0	0	232	0	37	0	0	0	NOT SPECIFIED	127	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	888	0	0	0	26	0	6	0	914	0	6	0	17	0	12	0	607	0	0	0	71	0	104	0	11	0	21	0	28	0	49	0	 	0	0	0	0	734	0	186	0	779	0	0	1	11	0	0	0	81	0	0	0	9	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	 	0	0	0	0	888	0	0	0	523	0	0	0	5	0	0	0	69	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	 	0	0	0	0	607	0	0	0	3389	0	1	7	0	0	0	125	0	0	0	HUNGER STRIKE/BOYCOTT OF RECREATION YARDS	1	0	1	99	0	1	0	1	1	1	1	0	 	0	1873	0	2	999	0	1	1	1	1	1	1	0	0	0	 	0	1	1	1	1	0	1	1	1	0	 	0	CLACKAMAS COUNTY
380000000072300000000	TWO RIVERS CORRECTIONAL INSTITUTION	 	 	 	UMATILLA	OR	97882	82911 BEACH ACCESS ROAD	UMATILLA	OR	97882	999	999	9999	9999	999	999	9999	 	2	1	3	 	1	0	0	1	1	0	0	0	0	1	0	 	1	3	1812	0	1632	0	1998	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	1758	0	0	0	1734	0	1731	0	0	0	3	0	0	0	1734	0	1243	0	189	0	244	0	29	0	29	0	999	9	999	9	0	0	 	1734	0	255	0	1178	0	301	0	0	0	1734	0	1734	0	0	0	0	0	1734	0	1	0	1	154	0	2	999	0	248	1	1	0	0	145	0	0	0	1	0	 	0	0	146	0	0	0	1725	0	9	0	0	0	0	0	1734	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	430	0	0	0	15	0	0	0	445	0	0	0	8	0	6	0	224	0	60	0	36	0	37	0	7	0	8	0	18	0	39	0	NOT SPECIFIED	2	1	0	0	295	1	150	0	393	1	0	0	5	0	0	0	21	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	430	1	0	0	258	0	0	0	1	0	0	0	16	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	284	0	0	0	2378	0	1	10	0	0	0	12	0	0	0	 	0	0	1	0	0	0	0	1	1	0	1	0	 	0	496	1	2	999	0	1	1	1	0	1	0	0	0	1	DISTANCE EDUCATION	0	1	1	1	1	0	1	1	1	0	 	0	UMATILLA COUNTY
380000000072400000000	WARNER CREEK CORRECTIONAL FACILITY	 	 	 	LAKEVIEW	OR	97630	20654 RABBIT HILL ROAD	LAKEVIEW	OR	97630	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	0	0	0	0	1	0	0	0	0	0	 	6	1	406	0	406	0	2005	0	0	0	0	1	1	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	179	0	0	0	311	0	311	0	0	0	0	0	0	0	311	0	257	0	24	0	11	0	13	0	6	0	0	0	0	0	0	0	 	311	0	0	0	0	0	311	0	0	0	311	0	222	0	89	0	0	0	311	0	0	0	1	14	0	2	999	0	36	1	1	999	0	999	0	9999	0	999	0	HOLDING CELLS	2	0	2	0	0	0	309	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	103	0	0	0	0	0	0	0	103	0	0	0	5	0	5	0	45	0	15	0	9	0	10	0	0	0	0	0	3	0	7	0	OTHER	3	0	1	0	65	0	38	0	97	1	0	0	1	1	0	0	2	1	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	103	0	0	0	57	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	60	0	0	0	41	0	2	999	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	0	1	0	1	0	 	0	91	0	2	999	0	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	 	1	LAKE COUNTY
380000000076200000000	COFFEE CREEK CORRECTIONAL FACILITY	 	 	 	WILSONVILLE	OR	97070	24499 SW GRAHAMS FERRY ROAD	WILSONVILLE	OR	970709000	999	999	9999	9999	999	999	9999	 	2	3	2	MEDIUM & MINIMUM	1	1	1	1	1	0	0	0	0	0	0	 	1	3	1360	0	1360	9	2001	1	0	0	0	0	2	324	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	390	0	927	0	1358	0	396	0	961	0	0	0	1	0	1358	0	1122	0	114	0	69	0	43	0	10	0	0	0	0	0	0	0	 	1358	0	53	0	337	0	587	0	381	0	1358	0	782	0	543	0	33	0	1358	0	0	0	1	128	0	2	999	0	51	0	9	0	0	18	0	0	0	0	0	INFIRMARY/SMU	29	0	47	0	0	0	1356	0	5	0	0	0	0	0	1361	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	472	0	4	0	0	0	0	0	472	0	4	0	13	0	12	0	136	0	107	0	31	0	71	0	0	0	0	0	37	0	64	0	NOT SPECIFIED	5	1	0	0	222	1	254	0	403	0	3	0	17	0	0	0	32	0	0	0	11	0	0	0	7	0	1	0	0	0	0	0	2	0	0	0	 	0	0	0	0	472	0	4	0	201	0	0	0	12	0	0	0	18	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	 	0	0	0	0	243	0	0	0	1530	0	1	1	0	0	0	21	0	0	0	 	0	0	1	0	0	0	0	1	1	0	1	0	 	0	386	1	2	999	0	1	0	1	1	1	1	0	0	0	 	0	1	1	0	0	0	1	1	1	0	 	0	CLACKAMAS COUNTY
386036666070100000000	SHERIDAN FCI & CAMP	 	 	 	SHERIDAN	OR	97378	P. O. BOX 8000	SHERIDAN	OR	97378	999	999	9999	9999	999	999	9999	 	1	1	3	 	1	0	0	0	0	0	0	0	0	0	0	 	1	2	1341	0	9999	9	1989	0	0	0	0	0	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	2094	0	0	0	1869	0	1869	0	0	0	0	0	0	0	1869	0	1409	0	277	0	9999	0	77	0	106	0	999	0	999	9	999	0	 	1869	0	47	0	1057	0	610	0	155	0	1869	0	1608	0	13	0	248	0	1869	0	0	0	1	360	0	2	999	0	0	9	1	999	9	999	9	9999	9	0	0	 	9999	0	9999	0	9999	0	9999	0	9999	0	999	0	9	0	9999	0	9999	0	9999	0	999	0	9	0	 	99	0	9999	0	9	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	337	0	0	0	9	0	999	0	346	0	999	0	9	0	3	0	158	0	7	0	61	0	11	0	10	0	1	0	37	0	17	0	NOT SPECIFIED	20	0	12	0	295	0	51	0	286	0	99	0	18	0	99	0	18	0	99	0	6	0	9	0	9	0	9	0	0	0	9	0	999	9	9	0	 	999	0	99	0	337	0	99	0	138	0	99	0	13	0	99	0	7	0	99	0	2	0	9	0	5	0	9	0	0	0	9	0	99	9	9	0	 	999	0	9	0	165	0	99	0	412	0	1	2	0	0	0	13	0	0	0	 	0	0	1	0	0	3	0	1	1	0	0	0	 	0	9999	0	2	999	0	1	1	1	1	1	1	1	0	0	 	0	1	1	1	1	1	1	1	1	0	 	0	YAMHILL COUNTY
388026666072600000000	OREGON HALFWAY HOUSE	 	 	 	PORTLAND	OR	97218	6000 NE 80TH AVENUE	PORTLAND	OR	97218	999	999	9999	9999	999	999	9999	 	5	3	4	 	0	0	0	0	0	1	0	0	0	0	0	 	6	1	72	0	80	0	2005	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	46	0	9	0	65	0	64	0	1	0	999	0	99	0	65	0	50	0	10	0	2	0	3	0	999	0	999	0	999	0	999	0	 	65	0	9999	0	9999	0	65	0	9999	0	65	0	65	0	9999	0	999	0	65	0	0	0	2	0	0	2	999	0	0	9	2	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	65	0	9999	0	9999	0	999	0	9	0	65	0	65	0	9999	0	999	0	9	0	 	99	0	65	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	22	0	2	0	999	0	1	0	22	0	3	0	3	0	0	0	8	0	4	0	1	0	4	0	99	0	99	0	2	0	3	0	 	999	0	999	0	14	0	11	0	22	0	2	0	9999	0	99	0	999	0	99	0	99	0	9	0	999	0	9	0	999	0	9	0	999	0	9	0	 	999	0	99	0	22	0	2	0	10	0	2	0	9999	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	99	0	9	0	 	999	0	9	0	10	0	2	0	84	0	2	999	0	0	0	1	0	0	0	 	0	0	2	99	0	5	0	0	0	0	0	0	 	1	9999	0	1	65	0	0	0	0	0	0	0	0	1	0	 	0	1	1	0	0	0	1	1	1	0	 	0	MULTNOMAH COUNTY
388026666072700000000	PORTLAND YWCA	 	 	 	PORTLAND	OR	97205	1111 SW 10TH AVENUE	PORTLAND	OR	97205	999	999	9999	9999	999	999	9999	 	5	2	4	 	0	0	0	0	0	1	0	0	0	0	0	 	6	1	24	1	24	1	1958	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	0	0	16	0	19	0	9999	0	19	1	999	0	99	0	19	1	15	1	9999	0	1	1	1	1	999	0	999	0	2	1	999	0	 	19	1	9999	0	9999	0	19	1	9999	0	19	1	9999	9	9999	9	999	9	19	1	0	1	2	0	0	2	999	0	0	1	9	999	0	999	0	9999	0	999	0	 	9999	0	9999	0	10	0	9999	0	9999	0	9	0	9	0	19	0	10	1	9999	0	999	0	9	0	 	99	0	10	1	1	94	0	999	0	999	0	99	0	999	0	28	0	999	0	9	1	99	0	999	0	2	1	9	1	2	1	99	0	1	1	999	0	8	1	999	0	999	0	99	0	99	0	999	0	999	0	OTHER/UNK	999	0	2	1	9999	0	11	1	6	1	99	0	1	1	99	0	999	0	99	0	99	0	9	0	999	0	9	0	1	1	9	0	1	1	9	0	 	999	0	99	0	9	1	99	0	5	1	99	0	1	1	99	0	999	0	99	0	99	0	9	0	99	0	9	0	1	1	9	0	1	1	9	0	 	999	0	9	0	8	1	99	0	21	1	2	999	0	0	1	0	1	0	1	 	0	1	9	0	9	6	1	0	0	0	0	1	JOBS IN THE COMMUNITY	0	9	1	1	19	0	0	0	0	0	0	0	0	0	1	NOT SPECIFIED	0	1	1	1	0	0	1	1	1	0	 	0	MULTNOMAH COUNTY
390000000070100000000	CAMP HILL STATE CORRECTIONAL INSTITUTION	 	 	 	CAMP HILL	PA	17001	28500 LISBURN ROAD	CAMP HILL	PA	170018837	999	999	9999	9999	999	999	9999	 	2	1	2	 	1	0	1	0	0	0	0	0	0	0	0	 	3	3	2900	0	2900	0	1941	1	0	0	0	0	2	230	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	3414	0	0	0	3361	0	3352	0	9999	0	9	0	99	0	3361	0	1389	0	1483	0	478	0	2	0	5	0	0	9	0	9	4	0	DK	3361	0	368	0	629	0	779	0	1585	0	3361	0	2680	0	647	0	34	0	3361	0	1	0	1	48	0	2	999	0	217	0	1	0	9	111	0	41	0	1	0	 	9999	0	153	0	9999	0	3311	0	2	0	48	0	9	0	3361	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	999	0	15	0	0	0	0	0	999	0	15	0	5	0	0	0	574	0	61	0	99	0	79	0	23	0	11	0	88	0	66	0	OTHER/ NOT SPECIFIED	4	0	4	0	793	0	221	0	846	0	14	0	114	0	1	0	33	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0	9	 	0	9	0	9	999	0	15	0	526	0	99	0	79	0	99	0	28	0	99	0	99	0	9	0	2	0	9	0	999	0	9	0	0	9	9	0	 	999	0	9	0	635	0	0	0	692	0	2	999	0	0	0	1	0	0	0	 	0	0	1	0	0	0	8	1	1	0	1	0	 	0	957	0	2	999	0	1	1	1	0	1	1	0	0	1	IMPACT OF CRIME AND PRE-VOCATIONAL WORK SKILLS	0	1	1	1	1	1	1	1	1	1	SEE STATE NOTES	0	CUMBERLAND COUNTY
390000000070200000000	MUNCY STATE CORRECTIONAL INSTITUTION	 	 	 	CAMP HILL	PA	17001	P. O. BOX 180	MUNCY	PA	17756	999	999	9999	9999	999	999	9999	 	2	2	2	 	1	0	1	0	0	0	0	0	0	0	0	 	1	3	1148	0	1148	0	1920	1	0	0	0	0	2	230	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	0	0	1021	0	1036	0	9999	0	1034	0	999	0	2	0	1036	0	567	0	361	0	90	0	6	0	8	0	0	9	0	9	4	0	DK	1036	0	168	0	304	0	259	0	305	0	1036	0	744	0	290	0	2	0	1036	0	5	0	1	3	0	2	999	0	15	0	1	0	9	21	0	37	0	5	0	 	9999	0	63	0	9999	0	1036	0	9999	0	999	0	9	0	1036	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	447	0	14	0	0	0	0	0	447	0	14	0	2	0	3	0	111	0	150	0	44	0	45	0	8	0	15	0	28	0	52	0	OTHER/ NOT SPECIFIED	0	0	3	0	193	0	268	0	417	0	13	0	26	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	9	0	9	 	0	9	0	9	447	0	14	0	238	0	0	0	20	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	999	0	9	0	0	9	9	0	 	0	9	9	0	261	0	0	0	216	0	2	999	0	0	0	0	0	0	0	 	0	0	1	0	0	0	8	1	1	0	1	0	 	0	647	0	2	999	0	1	1	1	1	0	1	0	0	1	NOT SPECIFIED	0	1	1	1	1	1	1	1	1	1	SEE STATE NOTES	0	LYCOMING COUNTY
390000000070300000000	MERCER STATE CORRECTIONAL FACILITY	 	 	 	CAMP HILL	PA	17001	801 BUTLER PIKE	MERCER	PA	16137	999	999	9999	9999	999	999	9999	 	2	1	4	 	1	0	0	0	0	0	0	0	0	0	0	 	1	3	900	0	900	0	1978	1	0	0	0	0	2	310	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	1030	0	0	0	1035	0	1035	0	9999	0	999	0	99	0	1035	0	568	0	387	0	74	0	2	0	2	0	0	9	0	9	2	0	DK	1035	0	0	0	68	0	835	0	132	0	1035	0	962	0	72	0	1	0	1035	0	0	0	1	13	0	2	999	0	168	0	1	0	9	3	0	15	0	0	0	 	9999	0	18	0	9999	0	1033	0	9999	0	2	0	9	0	1035	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	360	0	7	0	0	0	0	0	360	0	7	0	3	0	1	0	208	0	8	0	41	0	30	0	15	0	4	0	36	0	18	0	OTHER/ NOT SPECIFIED	2	0	1	0	305	0	62	0	343	0	7	0	16	0	0	0	1	0	0	0	99	0	9	0	999	0	9	0	999	0	9	0	0	9	0	9	 	0	9	0	9	360	0	7	0	205	0	99	0	11	0	99	0	999	0	99	0	99	0	9	0	99	0	9	0	999	0	9	0	0	9	9	0	 	0	9	9	0	216	0	0	0	29	0	2	999	0	0	0	0	0	0	0	 	0	0	1	0	0	0	8	1	1	0	1	0	 	0	834	0	2	999	0	1	1	1	0	1	1	0	0	1	IMPACT OF CRIME AND PRE-VOCATIONAL WORK SKILLS	0	1	1	1	1	1	1	1	1	1	SEE STATE NOTES	0	MERCER COUNTY
390000000070400000000	DALLAS STATE CORRECTIONAL INSTITUTION	 	 	 	CAMP HILL	PA	17001	FOLLIES ROAD, DRAWER K	DALLAS	PA	186120286	999	999	9999	9999	999	999	9999	 	2	1	3	 	1	0	0	0	0	0	0	0	0	0	0	 	1	3	1750	0	1750	0	1960	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	1949	0	0	0	1985	0	1985	0	9999	0	999	0	99	0	1985	0	679	0	1086	0	212	0	4	0	1	0	0	9	0	9	3	0	DK	1985	0	207	0	840	0	693	0	245	0	1985	0	1834	0	147	0	4	0	1985	0	0	0	1	19	0	2	999	0	188	0	1	0	9	103	0	18	0	0	0	 	9999	0	121	0	9999	0	1972	0	1	0	12	0	9	0	1985	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	706	0	12	0	0	0	0	0	706	0	12	0	4	0	0	0	439	0	14	0	78	0	49	0	25	0	6	0	52	0	40	0	OTHER/ NOT SPECIFIED	7	0	4	0	605	0	113	0	690	0	12	0	10	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	9	0	9	 	0	9	0	9	706	0	12	0	445	0	99	0	5	0	99	0	2	0	99	0	0	0	9	0	1	0	9	0	0	0	9	0	0	9	0	0	 	0	9	9	0	453	0	0	0	386	0	1	3	0	0	0	3	0	0	0	 	0	0	1	0	0	0	8	1	1	0	1	0	 	0	1286	0	2	999	0	1	1	1	0	1	1	0	0	1	IMPACT OF CRIME AND PRE-VOCATIONAL WORK SKILLS	0	1	1	1	1	1	1	1	1	1	SEE STATE NOTES	0	LUZERNE COUNTY
390000000070500000000	GRATERFORD STATE CORRECTIONAL INSTITUTION	 	 	 	GRATERFORD	PA	17001	P. O. BOX 246	GRATERFORD	PA	19426	999	999	9999	9999	999	999	9999	 	2	1	2	 	1	0	0	0	0	0	0	0	0	0	0	 	1	3	2744	0	2744	0	1929	0	0	0	0	1	9	9999	0	999	0	2	9999	0	9999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	9	9999	3328	0	0	0	3044	0	3042	0	9999	0	2	0	99	0	3044	0	698	0	1996	0	326	0	10	0	10	0	0	9	0	9	4	0	DK	3044	0	344	0	846	0	900	0	954	0	3044	0	2854	0	151	0	39	0	3044	0	49	0	1	28	0	2	999	0	221	0	1	0	9	195	0	6	0	49	0	 	9999	0	250	0	0	0	3025	0	5	0	14	0	0	0	3044	0	9999	0	9999	0	999	0	9	0	 	99	0	0	0	2	9999	0	999	0	999	0	99	0	999	0	999	0	999	0	1162	0	15	0	0	0	0	0	1162	0	15	0	6	0	0	0	638	0	134	0	122	0	90	0	27	0	5	0	70	0	65	0	OTHER/ NOT SPECIFIED	14	0	6	0	877	0	300	0	680	0	13	0	429	0	2	0	38	0	0	0	1	0	0	0	13	0	0	0	1	0	0	0	0	9	0	9	 	0	9	0	9	1162	0	15	0	396	0	99	0	340	0	99	0	31	0	99	0	1	0	9	0	4	0	9	0	0	0	9	0	0	9	9	0	 	0	9	9	0	772	0	0	0	682	0	2	999	0	0	0	4	0	0	0	 	0	0	1	0	0	0	8	1	1	0	1	0	 	0	1902	0	2	999	0	1	1	1	0	1	1	0	0	1	IMPACT OF CRIME AND PRE-VOCATIONAL WORK SKILLS	0	1	1	1	1	1	1	1	1	1	SEE STATE NOTES	0	MONTGOMERY COUNTY
